"DataValue","LocationAbbr","Topic","YearEnd","YearStart","Percent"
103.3,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,3.8545319637175e-05
59.15,"NE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000140043789787145
177,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000246447617712015
180,"WY","Chronic Obstructive Pulmonary Disease",2016,2016,0.00220385054318182
82.33,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000263760299202148
6377,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,0.00743945514863085
41.97,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,4.09754836271311e-05
22.15,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.000166514573332905
119.32,"NE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000282502535881693
4.16,"WY","Chronic Obstructive Pulmonary Disease",2016,2016,5.09334347757576e-05
131.38,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,5.89103027954141e-05
139.03,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,1.8111686979441e-05
46.86,"AK","Chronic Obstructive Pulmonary Disease",2016,2016,0.000615383807237523
12461,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,0.00728836738780737
109.65,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00025369739955191
27.81,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,7.99545349936247e-06
100.73,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,0.000156651698936118
93.01,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,3.302511619561e-05
11.36,"US","Chronic Obstructive Pulmonary Disease",2016,2016,7.05057136573533e-07
65.21,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000513058523525988
2535,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,0.00148270695193738
5.88,"US","Chronic Obstructive Pulmonary Disease",2016,2016,3.64941546043343e-07
14.87,"WV","Chronic Obstructive Pulmonary Disease",2016,2016,2.28440810202587e-05
41360,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0956947053850158
10.32,"SC","Chronic Obstructive Pulmonary Disease",2016,2016,2.17497120692188e-05
11675,"NH","Chronic Obstructive Pulmonary Disease",2016,2016,0.0852950463413283
759,"SD","Chronic Obstructive Pulmonary Disease",2016,2016,0.00324464591743389
43.22,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,7.18226451947867e-05
39707,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0552864155733953
3.38,"VA","Chronic Obstructive Pulmonary Disease",2016,2016,5.4278442855535e-06
137.84,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000141192673689984
14.73,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,8.0068199624622e-06
102.99,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,6.98832442270513e-05
84.47,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,9.85433238834637e-05
66.7,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,3.52732602282764e-05
112.84,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,9.44127490612126e-05
38220,"US","Chronic Obstructive Pulmonary Disease",2016,2016,0.00237212004928173
8.32,"SD","Chronic Obstructive Pulmonary Disease",2016,2016,3.55671331133728e-05
4836,"SC","Chronic Obstructive Pulmonary Disease",2016,2016,0.0101920162370874
131.71,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,4.67663482864616e-05
3292,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00278672659099507
52,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,4.35081792908814e-05
97.69,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,2.80861507498281e-05
128885,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,0.0167900796687424
31222,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,0.0287915598955832
4854,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.0381902480171008
1950,"DC","Chronic Obstructive Pulmonary Disease",2016,2016,0.0126957208128959
26.17,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000100175577125395
10.9,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,6.37534744620017e-06
135.35,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,7.35725106530386e-05
37,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,4.31644724007122e-05
37.04,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,8.56995137200432e-05
54.04,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.000406250453404524
15.29,"TN","Chronic Obstructive Pulmonary Disease",2016,2016,2.26464287870383e-05
5039,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.0538218651140107
9.19,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,5.48173116458234e-06
81.37,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,4.30312621405525e-05
1030,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,0.000134179943816617
105780,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,0.0375593677149944
73888,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,0.114907979062761
124.46,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,4.41920864606561e-05
4.54,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,3.84317701188264e-06
91.37,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,2.6269132910347e-05
4,"WY","Chronic Obstructive Pulmonary Disease",2016,2016,4.89744565151515e-05
60835,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,0.0272781874757118
121.74,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,0.000118855262729734
63.69,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000243797573829439
39.72,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000127250808749051
82.96,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000265778627739709
8799,"TN","Chronic Obstructive Pulmonary Disease",2016,2016,0.0130324347218541
56.49,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,6.59016498896279e-05
17992,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,0.0105234175460581
9.25,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,5.51752048665796e-06
8724,"AZ","Cardiovascular Disease",2016,2016,0.00461355205744353
4.87,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,4.1225268827904e-06
45.26,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000378103196776482
873,"TN","Chronic Obstructive Pulmonary Disease",2016,2016,0.00129302369725863
89.69,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000287339502434601
60903,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.101208111066592
112.97,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,1.47168041290905e-05
20757,"FL","Cardiovascular Disease",2016,2016,0.00270405154738011
59,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,2.64553803084901e-05
3366,"SC","Chronic Obstructive Pulmonary Disease",2016,2016,0.00709394678536728
74.97,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,3.48347280800057e-05
22289,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0515700988473554
88.1,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,8.60123923647903e-05
10.87,"US","Chronic Obstructive Pulmonary Disease",2016,2016,6.74645341069922e-07
111.03,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,5.15899674366152e-05
54.49,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000455210852681187
61.06,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000480407198995504
115.78,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000192402264244618
130.37,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.00139248988984195
64.23,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,3.49136487568871e-05
68,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,6.96539597425924e-05
100.14,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000139430872529272
144.32,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000462357419905916
84.06,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,5.70384067358572e-05
81.22,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000639021826112264
57.6,"MT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000475731381248899
94.78,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000362806312569543
96.57,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000223434180344076
8.36,"VA","Chronic Obstructive Pulmonary Disease",2016,2016,1.34250823157477e-05
72.55,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,3.37102777404884e-05
48278,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,0.025531071323849
65.37,"NE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000154770288053857
7914,"VA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0127088638094291
651,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,0.000635573977633127
108.87,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000180919282331245
8.24,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,6.97528162509095e-06
81.83,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,7.5460039275369e-05
647,"UT","Chronic Obstructive Pulmonary Disease",2016,2016,0.00430033399703816
329782,"US","Chronic Obstructive Pulmonary Disease",2016,2016,0.0204678831525962
55.47,"MT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000458139231213132
7424,"MT","Chronic Obstructive Pulmonary Disease",2016,2016,0.061316489138747
11.04,"US","Chronic Obstructive Pulmonary Disease",2016,2016,6.85196372163011e-07
40.6,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,6.31396701757808e-05
92.61,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.00017801096532938
65.08,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000249118324773432
302.1,"KY","Cardiovascular Disease",2016,2016,0.000135460515104998
109.77,"MT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000906615168744646
4.23,"WY","Chronic Obstructive Pulmonary Disease",2016,2016,5.17904877647727e-05
76.6,"ME","Chronic Obstructive Pulmonary Disease",2016,2016,0.000264315651409891
162.73,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,0.000136155500307791
90.74,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,8.36764507374677e-05
10.18,"SC","Chronic Obstructive Pulmonary Disease",2016,2016,2.14546578357216e-05
497,"VT","Chronic Obstructive Pulmonary Disease",2016,2016,0.00239885299109697
85.93,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,3.99272800308776e-05
179.69,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,8.05723269090269e-05
187.69,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.000360769658597035
82.33,"ME","Chronic Obstructive Pulmonary Disease",2016,2016,0.000284087566326062
385,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,0.00013670217971519
55417,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.106520177795684
91.97,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,8.97906892825172e-05
56,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000467825431274481
8.76,"TN","Chronic Obstructive Pulmonary Disease",2016,2016,1.29746707766158e-05
17367,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.0556385900187503
43175,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,0.0161103017941436
5.76,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,3.36899094404706e-06
2950,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00249721854296339
55.4,"DC","Chronic Obstructive Pulmonary Disease",2016,2016,0.000360688683607402
55.33,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,5.66757881258476e-05
127.6,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,4.53070081341774e-05
16606,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,0.0193726818563845
54.64,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000456463956514958
10.65,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,6.35260466842241e-06
64386,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0436887325255163
33451,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,0.0149993038423611
114.45,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,1.49096063784581e-05
87.5,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,8.068866475125e-05
5.26,"VT","Chronic Obstructive Pulmonary Disease",2016,2016,2.53882630446078e-05
75.19,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,2.80563657649486e-05
14.13,"TN","Chronic Obstructive Pulmonary Disease",2016,2016,2.09283216978974e-05
11936,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.045689556307555
19.29,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,1.04855096453426e-05
10.31,"VA","Chronic Obstructive Pulmonary Disease",2016,2016,1.65565309420286e-05
14677,"CO","Chronic Obstructive Pulmonary Disease",2016,2016,0.0190215361710704
39979,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,0.0621739131516636
103.01,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,2.96156657666065e-05
201.44,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,0.00016854399300683
17958,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,0.0150253823789548
52.02,"MT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000429644903690412
45.03,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000376181770898033
87.42,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,5.93183144997459e-05
107.99,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000179456905473971
7.96,"SD","Chronic Obstructive Pulmonary Disease",2016,2016,3.40281706228904e-05
4238,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,0.00252791911594124
148.9,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000247440811418411
85.42,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,4.51730418095858e-05
107.37,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000178426594506345
8.6,"VA","Chronic Obstructive Pulmonary Disease",2016,2016,1.38104913774438e-05
145.39,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,6.75553036621587e-05
61.43,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,6.29241580439331e-05
130.15,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,5.83587753754235e-05
113.58,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,9.5031903920352e-05
389,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,0.000211449624263258
90.05,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,3.36012200709353e-05
283,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.00302274019195575
33,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.000352475004715688
91.92,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,8.97418740768618e-05
87.7,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,0.00010231146566331
79,"AK","Chronic Obstructive Pulmonary Disease",2016,2016,0.00103745882995656
46.94,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,3.18508542967064e-05
25,"AK","Chronic Obstructive Pulmonary Disease",2016,2016,0.000328309756315366
69,"WV","Chronic Obstructive Pulmonary Disease",2016,2016,0.000106001451943366
91.11,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000126857866947693
13300,"ME","Chronic Obstructive Pulmonary Disease",2016,2016,0.045892926419733
101.13,"CO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000131065473392406
103.16,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.000198289722312697
86.94,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,8.48798795935853e-05
11.94,"US","Chronic Obstructive Pulmonary Disease",2016,2016,7.41054772067605e-07
43.15,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,1.53212962460012e-05
71.01,"MO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000118003841630768
50.01,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.000375954573922284
53.53,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,6.97344892476068e-06
77.21,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000247357375214355
38.04,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,7.31188545635421e-05
192,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000267333009043542
83.53,"ME","Chronic Obstructive Pulmonary Disease",2016,2016,0.000288228281491752
26.48,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,2.58525329150925e-05
115.98,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,6.13342237072788e-05
3.31,"UT","Chronic Obstructive Pulmonary Disease",2016,2016,2.20001631069495e-05
49,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,2.92279463617557e-05
10.9,"US","Chronic Obstructive Pulmonary Disease",2016,2016,6.76507287733408e-07
56,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,4.7404826578288e-05
3.45,"UT","Chronic Obstructive Pulmonary Disease",2016,2016,2.2930683600899e-05
63.55,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,3.45440195936505e-05
3281,"WV","Chronic Obstructive Pulmonary Disease",2016,2016,0.00504044585255339
305,"WY","Chronic Obstructive Pulmonary Disease",2016,2016,0.0037343023092803
42,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.000315738694355847
76.03,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,2.83698030204687e-05
81.32,"CO","Chronic Obstructive Pulmonary Disease",2016,2016,0.000105391518800262
14352,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,0.0132347853315422
298,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000105811037805524
23503,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,0.0124291969287133
93489,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,0.026878351391654
834,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,0.000311198417980678
1108,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00051483098189471
30.94,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,8.89533733442196e-06
26582,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.0510947789697181
169.6,"FL","Cardiovascular Disease",2016,2016,2.20940956032021e-05
14943,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.0478728306932795
51,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,7.10103305271907e-05
128.74,"NE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000304805367661826
55.21,"NH","Chronic Obstructive Pulmonary Disease",2016,2016,0.000403352420428671
108.33,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,0.000168470947540452
72,"CO","Chronic Obstructive Pulmonary Disease",2016,2016,9.33127072506007e-05
10.98,"SC","Chronic Obstructive Pulmonary Disease",2016,2016,2.31406820271339e-05
11.04,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,6.45723264275687e-06
92,"SD","Chronic Obstructive Pulmonary Disease",2016,2016,0.000393290414234411
62.34,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000490477968971171
2483,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00168482469575462
4668,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.0498591915761465
3998,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.0314554205958733
8.49,"VA","Chronic Obstructive Pulmonary Disease",2016,2016,1.36338455574998e-05
55.89,"DC","Chronic Obstructive Pulmonary Disease",2016,2016,0.000363878890375771
66.58,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000254860142338892
711,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,0.00037600131967473
8.17,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,6.91602559186809e-06
116.67,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,1.51988097525094e-05
76.01,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,8.8673825599409e-05
6810,"MT","Chronic Obstructive Pulmonary Disease",2016,2016,0.0562453247622396
23.38,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,1.39459058354663e-05
3.21,"UT","Chronic Obstructive Pulmonary Disease",2016,2016,2.13355056112712e-05
201,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000643942914364531
41,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,4.19972404330337e-05
8622,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.0165728381715789
67.54,"CO","Chronic Obstructive Pulmonary Disease",2016,2016,8.75325034403552e-05
85,"NH","Chronic Obstructive Pulmonary Disease",2016,2016,0.000620991772078193
62,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000517949584625318
111.3,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,9.3124237597598e-05
85.09,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000272602500414318
114.72,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,1.49447797617886e-05
3356,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.028036109774235
100.15,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000231717232696067
90.61,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,8.84629156886907e-05
51.35,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.000548472469459109
1648,"AK","Chronic Obstructive Pulmonary Disease",2016,2016,0.0216421791363089
206701,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0960433924085003
96.87,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000370806578377418
5,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,4.23257380163286e-06
170.61,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000115766387975311
104.08,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,0.000161861499307765
24,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,3.73239429610527e-05
89.71,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,2.57918782246605e-05
57.15,"NH","Chronic Obstructive Pulmonary Disease",2016,2016,0.000417525644403161
130.83,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,5.86636848433858e-05
492,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000503966885196404
112,"MD","Chronic Obstructive Pulmonary Disease",2016,2016,6.08800974742543e-05
90.3,"MA","Chronic Obstructive Pulmonary Disease",2016,2016,6.12725211545076e-05
5118,"IN","Chronic Obstructive Pulmonary Disease",2016,2016,0.00795933083644449
83.86,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,3.89654568065797e-05
82.96,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000265778627739709
12.59,"WV","Chronic Obstructive Pulmonary Disease",2016,2016,1.93414243473475e-05
87.35,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000687251372948858
104.88,"GA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000146030656190035
44,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,4.05748714177714e-05
199.25,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,5.72849374235157e-05
36.94,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,1.65637584507733e-05
67.58,"ME","Chronic Obstructive Pulmonary Disease",2016,2016,0.000233191275747786
784,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,0.000458557100717517
24,"NE","Chronic Obstructive Pulmonary Disease",2016,2016,5.68225013506589e-05
8916,"CA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00414280959799028
69.54,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.0005471260500843
109.02,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,0.000209553562684473
60.42,"ND","Chronic Obstructive Pulmonary Disease",2016,2016,0.000645349690452179
35,"AL","Chronic Obstructive Pulmonary Disease",2016,2016,6.72754971010508e-05
14187,"NE","Chronic Obstructive Pulmonary Disease",2016,2016,0.0335892011109083
8220,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.0617945730382158
24775,"AZ","Chronic Obstructive Pulmonary Disease",2016,2016,0.0131018743951356
63.62,"DE","Chronic Obstructive Pulmonary Disease",2016,2016,0.000500548738946838
100,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.000751758796085351
5.39,"US","Chronic Obstructive Pulmonary Disease",2016,2016,3.34529750539731e-07
96.92,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,0.000224243975965081
4335,"ID","Chronic Obstructive Pulmonary Disease",2016,2016,0.0325887438103
57.21,"NH","Chronic Obstructive Pulmonary Disease",2016,2016,0.000417963991536393
141.03,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000451817259765322
60.84,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,7.0976391915117e-05
65.08,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000249118324773432
7.97,"SD","Chronic Obstructive Pulmonary Disease",2016,2016,3.40709195809593e-05
21,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,1.25262627264667e-05
1425,"WA","Chronic Obstructive Pulmonary Disease",2016,2016,0.00120628353346536
63.96,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000534323474719925
291,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,0.000243478464877817
122.68,"MN","Chronic Obstructive Pulmonary Disease",2016,2016,0.000102645835296256
239,"VT","Chronic Obstructive Pulmonary Disease",2016,2016,0.0011535731687569
4.35,"WY","Chronic Obstructive Pulmonary Disease",2016,2016,5.32597214602272e-05
37.49,"NC","Chronic Obstructive Pulmonary Disease",2016,2016,1.07784808231247e-05
536,"DC","Chronic Obstructive Pulmonary Disease",2016,2016,0.00348969556703191
165.99,"FL","Chronic Obstructive Pulmonary Disease",2016,2016,2.16238144408934e-05
132,"KS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000505279945760495
26.98,"DC","Chronic Obstructive Pulmonary Disease",2016,2016,0.000175656691042017
56134,"IL","Chronic Obstructive Pulmonary Disease",2016,2016,0.0548038550851888
37,"LA","Chronic Obstructive Pulmonary Disease",2016,2016,8.56069656490712e-05
77.1,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,2.8769062381667e-05
99.23,"CT","Chronic Obstructive Pulmonary Disease",2016,2016,0.000317902763146231
5.07,"VT","Chronic Obstructive Pulmonary Disease",2016,2016,2.4471196508776e-05
8.01,"TN","Chronic Obstructive Pulmonary Disease",2016,2016,1.18638256758781e-05
67.39,"HI","Chronic Obstructive Pulmonary Disease",2016,2016,0.000562977782385487
96.11,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000112122633579255
5.17,"TX","Chronic Obstructive Pulmonary Disease",2016,2016,3.02390332998669e-06
82.62,"AR","Chronic Obstructive Pulmonary Disease",2016,2016,7.61885426485517e-05
24409,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,0.0250026985787785
8.79,"WI","Chronic Obstructive Pulmonary Disease",2016,2016,5.24313568407822e-06
125.09,"MI","Chronic Obstructive Pulmonary Disease",2016,2016,4.44157809365537e-05
9.85,"SC","Chronic Obstructive Pulmonary Disease",2016,2016,2.0759172856764e-05
83.22,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,3.10526766718849e-05
70.3,"NJ","Chronic Obstructive Pulmonary Disease",2016,2016,2.62317131703137e-05
87.14,"MS","Chronic Obstructive Pulmonary Disease",2016,2016,0.000101658165540488
34.89,"IA","Chronic Obstructive Pulmonary Disease",2016,2016,3.57386272855743e-05
53.69,"KY","Chronic Obstructive Pulmonary Disease",2016,2016,2.4074396080726e-05
