DataValue,LocationAbbr,Topic,YearEnd,YearStart,Percent
94.6,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.0010104283468516397
3862.0,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.006417840253175988
82.8,RI,Chronic Obstructive Pulmonary Disease,2016,2016,0.00021108804183948542
1606.0,VA,Chronic Obstructive Pulmonary Disease,2016,2016,0.002579028971183109
9826.0,TX,Chronic Obstructive Pulmonary Disease,2016,2016,0.00574717100975806
178.0,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0021793633149242435
2697.0,WI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016087300272990808
148.2,FL,Chronic Obstructive Pulmonary Disease,2016,2016,1.9306279294779237e-05
193.2,KY,Chronic Obstructive Pulmonary Disease,2016,2016,8.663016060339467e-05
132.5,DC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0008626579526711341
112.6,KY,Chronic Obstructive Pulmonary Disease,2016,2016,5.048942072433871e-05
12955.0,CA,Chronic Obstructive Pulmonary Disease,2016,2016,0.006019526507622708
92.6,PA,Chronic Obstructive Pulmonary Disease,2016,2016,7.462898213619915e-05
20.0,VA,Chronic Obstructive Pulmonary Disease,2016,2016,3.211742180800883e-05
18.7,WA,Chronic Obstructive Pulmonary Disease,2016,2016,1.5829826018106898e-05
195.5,NV,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002133184518889638
128.7,FL,Chronic Obstructive Pulmonary Disease,2016,2016,1.6765979387571442e-05
24.9,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,9.291175788631735e-06
257.6,FL,Chronic Obstructive Pulmonary Disease,2016,2016,3.3558013133165534e-05
149671.0,US,Chronic Obstructive Pulmonary Disease,2016,2016,0.009289313969022658
20227.0,CA,Chronic Obstructive Pulmonary Disease,2016,2016,0.009398453312982207
1557.0,WA,Chronic Obstructive Pulmonary Disease,2016,2016,0.001318023481828473
3820.0,GA,Chronic Obstructive Pulmonary Disease,2016,2016,0.005318812992428795
118.5,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0014508682742613642
461.0,DE,Chronic Obstructive Pulmonary Disease,2016,2016,0.003627050749048922
104.9,WI,Chronic Obstructive Pulmonary Disease,2016,2016,6.257166476220749e-05
366.0,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0030228764850190456
89.9,VA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0001443678110269997
3617.0,OH,Chronic Obstructive Pulmonary Disease,2016,2016,0.0031371178712671665
315.0,NH,Chronic Obstructive Pulmonary Disease,2016,2016,0.0023013224494662465
1061.0,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.001237770411274476
97.9,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,5.17728961971253e-05
305.3,AK,Chronic Obstructive Pulmonary Disease,2016,2016,0.004009318744123256
189.8,WV,Chronic Obstructive Pulmonary Disease,2016,2016,0.00029158080549059257
796.0,WV,Chronic Obstructive Pulmonary Disease,2016,2016,0.0012228573296654988
2224.0,TN,Chronic Obstructive Pulmonary Disease,2016,2016,0.0032940260053873913
1411.0,MA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0009574255520377649
180.5,KY,Chronic Obstructive Pulmonary Disease,2016,2016,8.093552789292308e-05
19.9,OR,Chronic Obstructive Pulmonary Disease,2016,2016,2.6976180060118654e-05
98.3,OH,Chronic Obstructive Pulmonary Disease,2016,2016,8.525813844223458e-05
95.2,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.00036441402148787184
113.1,VT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005458959221188484
139.3,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005332234579124007
39.8,MA,Chronic Obstructive Pulmonary Disease,2016,2016,2.7006050298442977e-05
5101.0,TX,Chronic Obstructive Pulmonary Disease,2016,2016,0.002983545625969455
1121.0,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.002593659688989431
1821.0,KY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0008165296193518722
902.0,NV,Chronic Obstructive Pulmonary Disease,2016,2016,0.0009842109647255517
59.8,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,2.231374747631236e-05
2703.0,NC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007771201297654341
3604.0,NY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0006308946295737106
244.3,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,0.00012919426497403177
40.6,MI,Chronic Obstructive Pulmonary Disease,2016,2016,1.4415866224510983e-05
150.7,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00025043203680829136
104.4,VT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005039039281097063
139.0,HI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0011612095526277295
173.5,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.00020240637733847465
154.0,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016448833553398788
821.0,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.003142688147495197
556.0,NE,Chronic Obstructive Pulmonary Disease,2016,2016,0.001316387947956934
25.8,PA,Chronic Obstructive Pulmonary Disease,2016,2016,2.079295614593886e-05
95.5,WA,Chronic Obstructive Pulmonary Disease,2016,2016,8.084215961118764e-05
118.8,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002748677707867479
148.8,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.0003363042696606968
243.8,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00031596719482911785
177.7,WV,Chronic Obstructive Pulmonary Disease,2016,2016,0.00027299214507733557
903.0,ME,Chronic Obstructive Pulmonary Disease,2016,2016,0.0031158881621818754
148.6,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.001227320889819208
112.8,DC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007343986193305956
178.8,CA,Chronic Obstructive Pulmonary Disease,2016,2016,8.307922343210654e-05
97.8,MN,Chronic Obstructive Pulmonary Disease,2016,2016,8.182884489708085e-05
123.9,MI,Chronic Obstructive Pulmonary Disease,2016,2016,4.39932469265249e-05
82.6,MA,Chronic Obstructive Pulmonary Disease,2016,2016,5.6047732528929395e-05
117.4,FL,Chronic Obstructive Pulmonary Disease,2016,2016,1.5293908159292055e-05
185.8,CA,Chronic Obstructive Pulmonary Disease,2016,2016,8.633176573649549e-05
173.2,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002347876576086709
20.5,GA,Chronic Obstructive Pulmonary Disease,2016,2016,2.8543368153086464e-05
101.8,NH,Chronic Obstructive Pulmonary Disease,2016,2016,0.00074372896938306
307.4,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.0003983934195671485
166.7,AR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00015372343330323846
123.0,WI,Chronic Obstructive Pulmonary Disease,2016,2016,7.336811025501926e-05
163.6,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005241246805474489
1411.0,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.003189014277494914
132.8,ME,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004582391450030488
1118.0,MD,Chronic Obstructive Pulmonary Disease,2016,2016,0.000607713830144789
3607.0,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00599408332294298
146.9,OH,Chronic Obstructive Pulmonary Disease,2016,2016,0.00012741017840451943
5159.0,NC,Chronic Obstructive Pulmonary Disease,2016,2016,0.001483227062323298
126.0,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004036657075120938
667.0,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.005508903321059299
329.0,VT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0015879731067825033
1350.0,SC,Chronic Obstructive Pulmonary Disease,2016,2016,0.002845165823008262
8135.0,TX,Chronic Obstructive Pulmonary Disease,2016,2016,0.004758114814205355
1006.0,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.0013637204593205713
84.8,NY,Chronic Obstructive Pulmonary Disease,2016,2016,1.4844579519381424e-05
164.2,NV,Chronic Obstructive Pulmonary Disease,2016,2016,0.0001791656767272013
83.6,MD,Chronic Obstructive Pulmonary Disease,2016,2016,4.544264418613985e-05
2678.0,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0051475366067604
973.0,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.0013189860903766559
42.0,MN,Chronic Obstructive Pulmonary Disease,2016,2016,3.51412217349427e-05
183.0,RI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004665351649350946
22.0,SD,Chronic Obstructive Pulmonary Disease,2016,2016,9.404770775170704e-05
2962.0,PA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0023871603141190274
103.0,UT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0006845972205485778
113.9,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.0012165728193065726
214.2,HI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0017894322746248895
575.0,NM,Chronic Obstructive Pulmonary Disease,2016,2016,0.0030771210006390777
131.7,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002531480848059539
6520.0,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,0.0034480008499004795
62.0,NV,Chronic Obstructive Pulmonary Disease,2016,2016,6.765086453767649e-05
138.5,ME,Chronic Obstructive Pulmonary Disease,2016,2016,0.00047790754204007723
72.5,VA,Chronic Obstructive Pulmonary Disease,2016,2016,0.000116425654054032
36.4,WA,Chronic Obstructive Pulmonary Disease,2016,2016,3.081313727588722e-05
302.0,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.003225680346185996
104.7,RI,Chronic Obstructive Pulmonary Disease,2016,2016,0.00026691929928253773
403.0,SD,Chronic Obstructive Pulmonary Disease,2016,2016,0.0017227830101789973
108.3,NH,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007912165754831571
200.2,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002335547939087183
98.3,WA,Chronic Obstructive Pulmonary Disease,2016,2016,8.321240094010204e-05
47.0,CO,Chronic Obstructive Pulmonary Disease,2016,2016,6.091246167747554e-05
58.6,NV,Chronic Obstructive Pulmonary Disease,2016,2016,6.394097841786843e-05
124.5,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.0001687705737429534
6320.0,PA,Chronic Obstructive Pulmonary Disease,2016,2016,0.005093468327222232
98.4,MN,Chronic Obstructive Pulmonary Disease,2016,2016,8.233086235043719e-05
81.7,MI,Chronic Obstructive Pulmonary Disease,2016,2016,2.900926774735338e-05
193.0,CA,Chronic Obstructive Pulmonary Disease,2016,2016,8.967723782100984e-05
163.9,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,8.667597228507494e-05
1735.0,NV,Chronic Obstructive Pulmonary Disease,2016,2016,0.0018931330640785278
2352.0,MA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0015959354347220573
109.8,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00014884344575884565
192.6,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004352970587140471
72.1,NC,Chronic Obstructive Pulmonary Disease,2016,2016,2.072895351686563e-05
102.0,MD,Chronic Obstructive Pulmonary Disease,2016,2016,5.544437448548164e-05
150.9,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0012463171081676884
96.0,UT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0006380711958511016
111.1,HI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0009281322395463362
213.8,AK,Chronic Obstructive Pulmonary Disease,2016,2016,0.002807705036009014
149.5,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00024843788654837134
98.4,TX,Chronic Obstructive Pulmonary Disease,2016,2016,5.7553595294137304e-05
293.8,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005647297442368205
6828.0,OH,Chronic Obstructive Pulmonary Disease,2016,2016,0.005922101416923477
142.4,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0017434906519393947
168.2,TN,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002491255279254313
115.4,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.00026700118475413056
21.0,WV,Chronic Obstructive Pulmonary Disease,2016,2016,3.226131146102447e-05
3461.0,AR,Chronic Obstructive Pulmonary Disease,2016,2016,0.003191582499475155
414.0,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005365480666909548
74.8,NM,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004002933058222661
136.8,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005236537619699671
99.5,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00016534829238503646
148.0,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.0015807969908461172
187.2,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005997319083036822
130.7,MI,Chronic Obstructive Pulmonary Disease,2016,2016,4.640772698383215e-05
154.4,NE,Chronic Obstructive Pulmonary Disease,2016,2016,0.00036555809202257303
36.0,FL,Chronic Obstructive Pulmonary Disease,2016,2016,4.689784444075928e-06
76.0,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.00017176830977293654
213.5,CA,Chronic Obstructive Pulmonary Disease,2016,2016,9.920254028386322e-05
94.6,NC,Chronic Obstructive Pulmonary Disease,2016,2016,2.719776702767668e-05
309.0,MD,Chronic Obstructive Pulmonary Disease,2016,2016,0.00016796384035307673
119.5,DC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007780198139184946
61.0,WA,Chronic Obstructive Pulmonary Disease,2016,2016,5.16374003799209e-05
87.3,VA,Chronic Obstructive Pulmonary Disease,2016,2016,0.00014019254619195853
95.2,WI,Chronic Obstructive Pulmonary Disease,2016,2016,5.678572435998239e-05
515.0,NY,Chronic Obstructive Pulmonary Disease,2016,2016,9.015281193963955e-05
28.5,PA,Chronic Obstructive Pulmonary Disease,2016,2016,2.2968963184467345e-05
37.0,GA,Chronic Obstructive Pulmonary Disease,2016,2016,5.151729861776582e-05
1171.0,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,0.000436946459778625
5267.0,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.006826083737346036
368.0,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0008514422529421147
2781.0,SC,Chronic Obstructive Pulmonary Disease,2016,2016,0.005861041595397019
7566.0,GA,Chronic Obstructive Pulmonary Disease,2016,2016,0.010534591387622059
2736.0,WA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0023160643842535015
162.7,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0001898070178269154
45.7,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,2.416773601847422e-05
123.1,MI,Chronic Obstructive Pulmonary Disease,2016,2016,4.370919044919463e-05
1781.0,CA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0008275396920166763
109.5,PA,Chronic Obstructive Pulmonary Disease,2016,2016,8.82491743403219e-05
200.1,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016526709963177895
231.0,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00029937826909567764
97.2,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,3.626916813875521e-05
161.2,DE,Chronic Obstructive Pulmonary Disease,2016,2016,0.001268287593810599
97.3,TX,Chronic Obstructive Pulmonary Disease,2016,2016,5.6910211606906086e-05
148.4,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.000246609915476778
116.8,VT,Chronic Obstructive Pulmonary Disease,2016,2016,0.000563754586237679
63.6,DC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004140758172821444
168.7,TN,Chronic Obstructive Pulmonary Disease,2016,2016,0.00024986609132592307
124.6,SC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002625982678124662
118.5,NC,Chronic Obstructive Pulmonary Disease,2016,2016,3.4069084490271525e-05
138.0,SD,Chronic Obstructive Pulmonary Disease,2016,2016,0.000589935621351617
113.7,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0013920989264431824
196.6,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.00022935500740486523
236.7,FL,Chronic Obstructive Pulmonary Disease,2016,2016,3.083533271979923e-05
149.6,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0012355801151881125
367.0,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,0.00019408225642844723
161.0,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002675484932059384
89.2,MA,Chronic Obstructive Pulmonary Disease,2016,2016,6.052612277942497e-05
246.4,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004736194995913975
134.6,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005152324295406254
68.0,TX,Chronic Obstructive Pulmonary Disease,2016,2016,3.977280975611114e-05
114.0,NM,Chronic Obstructive Pulmonary Disease,2016,2016,0.0006100726853440954
142.1,NC,Chronic Obstructive Pulmonary Disease,2016,2016,4.085415110605556e-05
14.8,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,5.522465930592357e-06
135.2,OH,Chronic Obstructive Pulmonary Disease,2016,2016,0.00011726246508026566
974.0,DE,Chronic Obstructive Pulmonary Disease,2016,2016,0.007663226528359328
1493.0,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.005715022416821351
5460.0,NY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0009557948605639456
672.0,NH,Chronic Obstructive Pulmonary Disease,2016,2016,0.004909487892194659
125.5,TX,Chronic Obstructive Pulmonary Disease,2016,2016,7.340422977046983e-05
1769.0,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.004092938438735328
183.3,KY,Chronic Obstructive Pulmonary Disease,2016,2016,8.219103746688532e-05
806.0,NM,Chronic Obstructive Pulmonary Disease,2016,2016,0.004313320915678429
225.3,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002919910131050051
136.8,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016749264128181826
1432.0,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.00458769280283586
298.7,FL,Chronic Obstructive Pulmonary Disease,2016,2016,3.8912183706818884e-05
36.1,NY,Chronic Obstructive Pulmonary Disease,2016,2016,6.319449535963083e-06
44.8,TX,Chronic Obstructive Pulmonary Disease,2016,2016,2.620326289814381e-05
22.0,MA,Chronic Obstructive Pulmonary Disease,2016,2016,1.4927967501651898e-05
76.3,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,2.847055070974303e-05
10996.0,FL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0014324686040849697
663.0,NH,Chronic Obstructive Pulmonary Disease,2016,2016,0.00484373582220991
16.9,VA,Chronic Obstructive Pulmonary Disease,2016,2016,2.7139221427767458e-05
179.8,NM,Chronic Obstructive Pulmonary Disease,2016,2016,0.0009622023581128804
45.0,MI,Chronic Obstructive Pulmonary Disease,2016,2016,1.5978176849827444e-05
2923.0,WA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0024743626444345703
28.7,NC,Chronic Obstructive Pulmonary Disease,2016,2016,8.251331011567871e-06
327.9,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.001255161319809592
112.4,MI,Chronic Obstructive Pulmonary Disease,2016,2016,3.990993506490233e-05
402.0,HI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0033583182745060953
148.7,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.000569205514655951
52.0,PA,Chronic Obstructive Pulmonary Disease,2016,2016,4.190828370499305e-05
137.9,GA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0001920063643078353
135.4,NE,Chronic Obstructive Pulmonary Disease,2016,2016,0.00032057361178663464
272.0,HI,Chronic Obstructive Pulmonary Disease,2016,2016,0.0022722949519046218
110.5,NH,Chronic Obstructive Pulmonary Disease,2016,2016,0.0008072893037016516
31.1,MA,Chronic Obstructive Pulmonary Disease,2016,2016,2.1102717695517002e-05
422.6,AK,Chronic Obstructive Pulmonary Disease,2016,2016,0.005549748120754955
68.5,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,3.622516230340228e-05
178.3,WV,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002739138968333649
173.8,DC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0011315468088622122
287.0,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.003065464434951592
142.1,NV,Chronic Obstructive Pulmonary Disease,2016,2016,0.00015505141694844887
126.9,FL,Chronic Obstructive Pulmonary Disease,2016,2016,1.653149016536765e-05
141.7,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.00032785154141820014
134.9,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00018286867789497522
102.3,NY,Chronic Obstructive Pulmonary Disease,2016,2016,1.7908024585291507e-05
100.8,WA,Chronic Obstructive Pulmonary Disease,2016,2016,8.532868784091847e-05
370.0,VA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005941723034481633
204.7,GA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002850159737042341
95.7,ND,Chronic Obstructive Pulmonary Disease,2016,2016,0.0010221775136754962
113.2,NC,Chronic Obstructive Pulmonary Disease,2016,2016,3.2545319529947146e-05
234.2,DE,Chronic Obstructive Pulmonary Disease,2016,2016,0.0018426361939853741
129.8,FL,Chronic Obstructive Pulmonary Disease,2016,2016,1.690927835669599e-05
56.4,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.00012747016672623186
133.9,SD,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005724085485433443
97.5,UT,Chronic Obstructive Pulmonary Disease,2016,2016,0.000648041058286275
107.3,WI,Chronic Obstructive Pulmonary Disease,2016,2016,6.400323764523225e-05
161.9,CA,Chronic Obstructive Pulmonary Disease,2016,2016,7.522665701151033e-05
39.0,OR,Chronic Obstructive Pulmonary Disease,2016,2016,5.2867890570081785e-05
45.0,WA,Chronic Obstructive Pulmonary Disease,2016,2016,3.8093164214695745e-05
21.0,OR,Chronic Obstructive Pulmonary Disease,2016,2016,2.84673256915825e-05
335.0,VT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016169331026508773
720.0,TX,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004211238680058827
75.9,NY,Chronic Obstructive Pulmonary Disease,2016,2016,1.3286598885861441e-05
173.3,CA,Chronic Obstructive Pulmonary Disease,2016,2016,8.052365447865806e-05
80.0,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,4.230675889448441e-05
278.6,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005355129569243642
333.0,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.002750322047845197
238.0,FL,Chronic Obstructive Pulmonary Disease,2016,2016,3.1004686046946415e-05
1133.0,MA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007687903263350728
130.0,NJ,Chronic Obstructive Pulmonary Disease,2016,2016,4.850814668763557e-05
1830.0,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.0030410791463780576
251.0,AK,Chronic Obstructive Pulmonary Disease,2016,2016,0.003296229953406279
140.9,HI,Chronic Obstructive Pulmonary Disease,2016,2016,0.001177082201188828
971.0,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.0011327757486781491
2479.0,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.005602811051672496
101.9,PA,Chronic Obstructive Pulmonary Disease,2016,2016,8.212411749113062e-05
1983.0,AR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00182863568230547
86.8,RI,Chronic Obstructive Pulmonary Disease,2016,2016,0.00022128553178342192
121.7,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002750553065706102
5789.0,PA,Chronic Obstructive Pulmonary Disease,2016,2016,0.00466552027631163
166.9,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0005346968776489561
150.4,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0018414395649696978
110.4,WA,Chronic Obstructive Pulmonary Disease,2016,2016,9.345522954005357e-05
1036.0,LA,Chronic Obstructive Pulmonary Disease,2016,2016,0.002396995038173997
135.8,OH,Chronic Obstructive Pulmonary Disease,2016,2016,0.00011778286063535562
2460.0,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.004728506367673854
2456.0,NC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007061069325578639
121.2,NC,Chronic Obstructive Pulmonary Disease,2016,2016,3.4845342111568854e-05
147.1,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004712636950399127
771.0,KS,Chronic Obstructive Pulmonary Disease,2016,2016,0.002951294228646525
797.0,UT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0052973202405554995
3136.0,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016584249486637887
1597.0,KY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0007160888534348929
3120.0,VA,Chronic Obstructive Pulmonary Disease,2016,2016,0.005010317802049378
142.0,WY,Chronic Obstructive Pulmonary Disease,2016,2016,0.0017385932062878794
109.7,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00014870788706507622
52.6,MN,Chronic Obstructive Pulmonary Disease,2016,2016,4.4010196744237764e-05
311.0,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004030590549296786
37.5,GA,Chronic Obstructive Pulmonary Disease,2016,2016,5.22134783288167e-05
142.9,AR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00013177611649089848
141.9,CO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00018390379387305913
122.8,NM,Chronic Obstructive Pulmonary Disease,2016,2016,0.0006571660154408326
378.0,SD,Chronic Obstructive Pulmonary Disease,2016,2016,0.0016159106150066029
157.0,DC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0010221682910895701
179.3,OK,Chronic Obstructive Pulmonary Disease,2016,2016,0.0004052376045037832
194.7,WV,Chronic Obstructive Pulmonary Disease,2016,2016,0.00029910844483149827
29.0,MT,Chronic Obstructive Pulmonary Disease,2016,2016,0.00023951753569823037
36.0,NC,Chronic Obstructive Pulmonary Disease,2016,2016,1.035010161729768e-05
419.0,PA,Chronic Obstructive Pulmonary Disease,2016,2016,0.0003376840552383094
131.1,SC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002762972143676912
2032.0,MS,Chronic Obstructive Pulmonary Disease,2016,2016,0.002370546159952625
3418.0,KY,Chronic Obstructive Pulmonary Disease,2016,2016,0.001532618472786765
135.5,OH,Chronic Obstructive Pulmonary Disease,2016,2016,0.00011752266285781064
129.9,SC,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002737681780805728
20.3,MA,Chronic Obstructive Pulmonary Disease,2016,2016,1.3774442740160615e-05
157.6,WV,Chronic Obstructive Pulmonary Disease,2016,2016,0.000242113461250355
163.3,TN,Chronic Obstructive Pulmonary Disease,2016,2016,0.00024186800660061197
288.5,AR,Chronic Obstructive Pulmonary Disease,2016,2016,0.0002660420546369784
99.9,UT,Chronic Obstructive Pulmonary Disease,2016,2016,0.0006639928381825526
68.0,CT,Chronic Obstructive Pulmonary Disease,2016,2016,0.00021785133421287604
101.2,OR,Chronic Obstructive Pulmonary Disease,2016,2016,0.00013718539809467377
235.2,AZ,Chronic Obstructive Pulmonary Disease,2016,2016,0.00012438187114978416
109.7,PA,Chronic Obstructive Pulmonary Disease,2016,2016,8.841036004687957e-05
141.2,ME,Chronic Obstructive Pulmonary Disease,2016,2016,0.00048722415116288014
161.7,MO,Chronic Obstructive Pulmonary Disease,2016,2016,0.00026871174752422507
399.0,UT,Chronic Obstructive Pulmonary Disease,2016,2016,0.002651983407756141
4490.0,AL,Chronic Obstructive Pulmonary Disease,2016,2016,0.0086304851995348
146.4,TX,Chronic Obstructive Pulmonary Disease,2016,2016,8.562851982786282e-05
